STATE,STATENAME,ST_CASE,VEH_NO,MOD_YEAR,MOD_YEARNAME,VPICBODYCLASSNAME,MAKENAME,BODY_TYP,BODY_TYPNAME,ROLLOVER,ROLLOVERNAME,FIRE_EXP,FIRE_EXPNAME,DEATHS,DR_DRINK,DR_DRINKNAME,SPEEDREL,SPEEDRELNAME,VSPD_LIM,VSPD_LIMNAME,VSURCOND,VSURCONDNAME
48,Texas,482145,1,2021,2021,Motorcycle - Touring / Sport Touring,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,5,"Yes, Specifics Unknown",60,60 MPH,1,Dry
48,Texas,482146,1,2017,2017,Sedan/Saloon,Chrysler,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,4,0,No,0,No,75,75 MPH,1,Dry
48,Texas,482147,1,2010,2010,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Mercury,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,1,0,No,0,No,65,65 MPH,1,Dry
48,Texas,482147,2,2004,2004,Pickup,Ford,34,Light Pickup,3,Rollover,0,No or Not Reported,0,0,No,0,No,65,65 MPH,1,Dry
48,Texas,482148,1,2019,2019,Sedan/Saloon,Honda,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,1,0,No,4,"Yes, Too Fast for Conditions",50,50 MPH,1,Dry
48,Texas,482149,1,2021,2021,Pickup,GMC,67,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,25,25 MPH,1,Dry
48,Texas,482150,1,2021,2021,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Lexus,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,30,30 MPH,1,Dry
48,Texas,482151,1,2008,2008,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
48,Texas,482151,2,2002,2002,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,1,1,Yes,0,No,45,45 MPH,1,Dry
48,Texas,482152,1,2006,2006,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Mitsubishi,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",3,Rollover,0,No or Not Reported,1,0,No,0,No,65,65 MPH,1,Dry
48,Texas,482153,1,2022,2022,Truck-Tractor,Volvo,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,50,50 MPH,1,Dry
48,Texas,482154,1,2024,2024,Pickup,Dodge,34,Light Pickup,3,Rollover,0,No or Not Reported,1,1,Yes,0,No,35,35 MPH,1,Dry
48,Texas,482155,1,2007,2007,Motorcycle - Sport,Yamaha,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,35,35 MPH,1,Dry
48,Texas,482156,1,2011,2011,Truck-Tractor,Kenworth,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,65,65 MPH,1,Dry
48,Texas,482157,1,2022,2022,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",3,Rollover,0,No or Not Reported,1,0,No,0,No,75,75 MPH,1,Dry
48,Texas,482157,2,2024,2024,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,75,75 MPH,1,Dry
48,Texas,482158,1,2022,2022,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,1,Yes,1,0,No,0,No,30,30 MPH,1,Dry
48,Texas,482159,1,2023,2023,Sedan/Saloon,KIA,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,1,Yes,4,"Yes, Too Fast for Conditions",45,45 MPH,1,Dry
48,Texas,482159,2,2019,2019,Motorcycle - Custom,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
48,Texas,482160,1,2008,2008,Sport Utility Truck (SUT),Chevrolet,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
48,Texas,482161,1,2018,2018,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,1,Yes,0,No,75,75 MPH,1,Dry
48,Texas,482161,2,2025,2025,Pickup,Dodge,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,1,Yes,0,No,75,75 MPH,1,Dry
48,Texas,482161,3,2016,2016,Truck-Tractor,Peterbilt,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,75,75 MPH,1,Dry
48,Texas,482162,1,2006,2006,Pickup,Toyota,34,Light Pickup,0,No Rollover,0,No or Not Reported,2,1,Yes,0,No,65,65 MPH,1,Dry
48,Texas,482162,2,2025,2025,Truck-Tractor,Freightliner,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,65,65 MPH,1,Dry
48,Texas,482163,1,2010,2010,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Lexus,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
48,Texas,482163,2,2019,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Honda,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
48,Texas,482164,1,1997,1997,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,1,0,No,0,No,70,70 MPH,1,Dry
48,Texas,482165,1,2006,2006,Sedan/Saloon,Honda,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,5,"Yes, Specifics Unknown",65,65 MPH,1,Dry
48,Texas,482166,1,2018,2018,Coupe,Honda,2,"2-door sedan,hardtop,coupe",0,No Rollover,0,No or Not Reported,1,0,No,5,"Yes, Specifics Unknown",35,35 MPH,1,Dry
48,Texas,482167,1,2005,2005,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,4,"Yes, Too Fast for Conditions",20,20 MPH,2,Wet
48,Texas,482167,2,1998,1998,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",3,Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,2,Wet
48,Texas,482167,3,2014,2014,Sedan/Saloon,Lexus,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,2,Wet
48,Texas,482168,1,2020,2020,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Mitsubishi,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
48,Texas,482169,1,2019,2019,Incomplete - Cutaway,Ford,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,30,30 MPH,1,Dry
48,Texas,482170,1,2014,2014,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
48,Texas,482170,2,2008,2008,Motorcycle - Touring / Sport Touring,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,1,Yes,0,No,45,45 MPH,1,Dry
48,Texas,482171,1,1999,1999,Motorcycle - Custom,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,4,"Yes, Too Fast for Conditions",35,35 MPH,1,Dry
48,Texas,482171,2,2022,2022,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,35,35 MPH,1,Dry
48,Texas,482172,1,2014,2014,Motorcycle - Custom,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,4,"Yes, Too Fast for Conditions",35,35 MPH,1,Dry
48,Texas,482172,2,2024,2024,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Ford,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,35,35 MPH,1,Dry
48,Texas,482173,1,9999,Unknown,Unknown,Unknown Make,99,Unknown body type,0,No Rollover,0,No or Not Reported,0,0,No,0,No,30,30 MPH,1,Dry
48,Texas,482175,1,2008,2008,Coupe,Honda,2,"2-door sedan,hardtop,coupe",0,No Rollover,0,No or Not Reported,1,1,Yes,4,"Yes, Too Fast for Conditions",75,75 MPH,1,Dry
48,Texas,482175,2,2007,2007,Truck-Tractor,Freightliner,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,75,75 MPH,1,Dry
48,Texas,482176,1,9999,Unknown,Unknown,Unknown Make,99,Unknown body type,0,No Rollover,0,No or Not Reported,0,0,No,0,No,65,65 MPH,1,Dry
48,Texas,482177,1,2024,2024,Pickup,Dodge,34,Light Pickup,3,Rollover,0,No or Not Reported,0,0,No,4,"Yes, Too Fast for Conditions",75,75 MPH,1,Dry
48,Texas,482177,2,2019,2019,Pickup,Toyota,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,0,No,0,No,75,75 MPH,1,Dry
48,Texas,482177,3,2020,2020,Truck-Tractor,Kenworth,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,75,75 MPH,1,Dry
48,Texas,482177,4,2019,2019,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,75,75 MPH,1,Dry
48,Texas,482178,1,2007,2007,Motorcycle - Sport,Yamaha,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,4,"Yes, Too Fast for Conditions",70,70 MPH,1,Dry
48,Texas,482178,2,2017,2017,Sedan/Saloon,Ford,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,70,70 MPH,1,Dry
48,Texas,482179,1,2018,2018,Motorcycle - Sport,Yamaha,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,5,"Yes, Specifics Unknown",40,40 MPH,1,Dry
48,Texas,482180,1,2011,2011,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Ford,6,Station Wagon (excluding van and truck based),0,No Rollover,0,No or Not Reported,1,0,No,0,No,35,35 MPH,1,Dry
48,Texas,482180,2,1993,1993,Incomplete - Cutaway,Chevrolet,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,35,35 MPH,1,Dry
48,Texas,482181,1,2000,2000,Pickup,Ford,67,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)",0,No Rollover,0,No or Not Reported,1,0,No,0,No,55,55 MPH,1,Dry
48,Texas,482181,2,2021,2021,Incomplete - Chassis Cab (Double Cab),Chevrolet,40,"Cab Chassis Based (includes Rescue Vehicle, Light Stake, Dump, and Tow Truck)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
48,Texas,482182,1,2018,2018,Motorcycle - Sport,Kawasaki,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,3,"Yes, Exceeded Speed Limit",45,45 MPH,1,Dry
48,Texas,482183,1,2016,2016,Pickup,Chevrolet,67,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,30,30 MPH,1,Dry
48,Texas,482184,1,2014,2014,Pickup,Ford,34,Light Pickup,3,Rollover,0,No or Not Reported,1,0,No,0,No,70,70 MPH,1,Dry
48,Texas,482185,1,9999,Unknown,Pickup,Unknown Make,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,35,35 MPH,1,Dry
48,Texas,482186,1,2001,2001,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Jeep / Kaiser-Jeep / Willys- Jeep,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",3,Rollover,0,No or Not Reported,1,0,No,5,"Yes, Specifics Unknown",60,60 MPH,1,Dry
48,Texas,482187,1,2000,2000,Motorcycle - Touring / Sport Touring,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,55,55 MPH,1,Dry
48,Texas,482188,1,2018,2018,Crossover Utility Vehicle (CUV),Nissan/Datsun,6,Station Wagon (excluding van and truck based),0,No Rollover,0,No or Not Reported,1,0,No,0,No,60,60 MPH,1,Dry
48,Texas,482189,1,2017,2017,Crossover Utility Vehicle (CUV),Nissan/Datsun,6,Station Wagon (excluding van and truck based),0,No Rollover,0,No or Not Reported,0,1,Yes,0,No,60,60 MPH,1,Dry
48,Texas,482191,1,2004,2004,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Dodge,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",3,Rollover,0,No or Not Reported,1,0,No,4,"Yes, Too Fast for Conditions",60,60 MPH,1,Dry
48,Texas,482192,1,2024,2024,Truck,Other Make,62,"Single-unit straight truck or Cab-Chassis (GVWR range 19,501 to 26,000 lbs.)",0,No Rollover,0,No or Not Reported,1,0,No,0,No,75,75 MPH,1,Dry
48,Texas,482193,1,2015,2015,Pickup,Dodge,67,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)",0,No Rollover,0,No or Not Reported,2,0,No,0,No,70,70 MPH,1,Dry
48,Texas,482193,2,2017,2017,Minivan,Dodge,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",0,No Rollover,0,No or Not Reported,1,1,Yes,3,"Yes, Exceeded Speed Limit",70,70 MPH,1,Dry
48,Texas,482194,1,2022,2022,Truck-Tractor,Kenworth,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,1,Yes,1,0,No,4,"Yes, Too Fast for Conditions",80,80 MPH,1,Dry
48,Texas,482194,2,2023,2023,Truck-Tractor,Freightliner,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,80,80 MPH,1,Dry
48,Texas,482196,1,2010,2010,Sedan/Saloon,Ford,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,8,No Driver Present/Unknown if Driver Present,65,65 MPH,2,Wet
48,Texas,482196,2,2013,2013,Minivan,Chrysler,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,65,65 MPH,2,Wet
48,Texas,482197,1,2001,2001,Pickup,Chevrolet,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,0,No,4,"Yes, Too Fast for Conditions",65,65 MPH,1,Dry
48,Texas,482197,2,2013,2013,Pickup,Chevrolet,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,65,65 MPH,1,Dry
48,Texas,482197,3,2008,2008,Minivan,KIA,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,65,65 MPH,1,Dry
48,Texas,482198,1,2001,2001,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
48,Texas,482199,1,2024,2024,Pickup,Other Domestic Manufacturers,34,Light Pickup,0,No Rollover,1,Yes,1,1,Yes,0,No,35,35 MPH,1,Dry
48,Texas,482200,1,2020,2020,Pickup,Dodge,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,65,65 MPH,1,Dry
48,Texas,482201,1,2017,2017,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,35,35 MPH,1,Dry
48,Texas,482202,1,2007,2007,Truck-Tractor,Freightliner,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,1,0,No,0,No,30,30 MPH,1,Dry
48,Texas,482203,1,2005,2005,Pickup,Ford,34,Light Pickup,3,Rollover,0,No or Not Reported,1,0,No,0,No,75,75 MPH,1,Dry
48,Texas,482204,1,2011,2011,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),KIA,6,Station Wagon (excluding van and truck based),3,Rollover,0,No or Not Reported,1,0,No,0,No,35,35 MPH,1,Dry
48,Texas,482205,1,2004,2004,Pickup,GMC,34,Light Pickup,3,Rollover,0,No or Not Reported,1,1,Yes,0,No,75,75 MPH,1,Dry
48,Texas,482206,1,2017,2017,Pickup,Dodge,67,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,75,75 MPH,1,Dry
48,Texas,482206,2,2006,2006,Motorcycle - Cruiser,Honda,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,75,75 MPH,1,Dry
48,Texas,482207,1,2019,2019,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,65,65 MPH,1,Dry
48,Texas,482207,2,2016,2016,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Jeep / Kaiser-Jeep / Willys- Jeep,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,65,65 MPH,1,Dry
48,Texas,482208,1,2006,2006,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Lexus,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",3,Rollover,0,No or Not Reported,1,1,Yes,4,"Yes, Too Fast for Conditions",65,65 MPH,1,Dry
48,Texas,482209,1,2017,2017,Sedan/Saloon,Buick / Opel,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,60,60 MPH,1,Dry
48,Texas,482209,2,2014,2014,Hatchback/Liftback/Notchback,Nissan/Datsun,5,5-door/4-door hatchback,0,No Rollover,0,No or Not Reported,0,0,No,0,No,60,60 MPH,1,Dry
48,Texas,482210,1,2016,2016,Truck-Tractor,Freightliner,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
48,Texas,482210,2,2021,2021,Sedan/Saloon,Chevrolet,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,5,"Yes, Specifics Unknown",55,55 MPH,1,Dry
48,Texas,482210,3,2018,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
48,Texas,482211,1,2007,2007,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,60,60 MPH,1,Dry
48,Texas,482211,2,2006,2006,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,60,60 MPH,1,Dry
48,Texas,482211,3,2006,2006,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,8,No Driver Present/Unknown if Driver Present,60,60 MPH,1,Dry
48,Texas,482211,4,2015,2015,Van,Dodge,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",0,No Rollover,0,No or Not Reported,0,0,No,8,No Driver Present/Unknown if Driver Present,60,60 MPH,1,Dry
48,Texas,482211,5,2016,2016,Sedan/Saloon,Chevrolet,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,60,60 MPH,1,Dry
48,Texas,482211,6,2018,2018,Sedan/Saloon,Chevrolet,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,60,60 MPH,1,Dry
48,Texas,482211,7,2018,2018,Pickup,Chevrolet,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,60,60 MPH,1,Dry
48,Texas,482212,1,2014,2014,Incomplete - Chassis Cab (Number of Cab Unknown),Dodge,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",3,Rollover,0,No or Not Reported,2,0,No,0,No,70,70 MPH,2,Wet
48,Texas,482212,2,2020,2020,Truck-Tractor,Peterbilt,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,75,75 MPH,2,Wet
48,Texas,482213,1,2012,2012,Truck-Tractor,Kenworth,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,70,70 MPH,1,Dry
48,Texas,482213,2,2021,2021,Pickup,Dodge,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,0,No,0,No,70,70 MPH,1,Dry
48,Texas,482214,1,1996,1996,Truck-Tractor,Freightliner,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,1,0,No,0,No,70,70 MPH,1,Dry
48,Texas,482215,1,2005,2005,Pickup,Chevrolet,34,Light Pickup,3,Rollover,0,No or Not Reported,3,0,No,0,No,75,75 MPH,1,Dry
48,Texas,482216,1,2019,2019,Pickup,Dodge,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,0,No,0,No,70,70 MPH,1,Dry
48,Texas,482216,2,2012,2012,Truck-Tractor,Peterbilt,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,70,70 MPH,1,Dry
48,Texas,482217,1,2005,2005,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",3,Rollover,0,No or Not Reported,1,0,No,0,No,80,80 MPH,1,Dry
48,Texas,482218,1,1996,1996,Pickup,Dodge,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,0,No,0,No,75,75 MPH,1,Dry
48,Texas,482219,1,2001,2001,Pickup,Nissan/Datsun,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,0,No,0,No,35,35 MPH,1,Dry
48,Texas,482220,1,2018,2018,Truck-Tractor,Freightliner,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,4,"Yes, Too Fast for Conditions",70,70 MPH,1,Dry
48,Texas,482220,2,2022,2022,Incomplete - Chassis Cab (Double Cab),Ford,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",0,No Rollover,0,No or Not Reported,1,0,No,0,No,70,70 MPH,1,Dry
48,Texas,482220,3,9998,Not Reported,Not Reported,Not Reported,98,Not Reported,0,No Rollover,0,No or Not Reported,0,0,No,0,No,70,70 MPH,1,Dry
48,Texas,482221,1,2006,2006,Incomplete - Chassis Cab (Single Cab),Ford,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",3,Rollover,0,No or Not Reported,0,0,No,0,No,75,75 MPH,1,Dry
48,Texas,482221,2,2024,2024,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Volkswagen,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",3,Rollover,0,No or Not Reported,1,0,No,0,No,75,75 MPH,1,Dry
48,Texas,482221,3,2016,2016,Incomplete - Cutaway,Chevrolet,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,75,75 MPH,1,Dry
48,Texas,482222,1,2011,2011,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",3,Rollover,1,Yes,1,1,Yes,3,"Yes, Exceeded Speed Limit",45,45 MPH,1,Dry
48,Texas,482223,1,2020,2020,Sedan/Saloon,Nissan/Datsun,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,1,Yes,0,No,70,70 MPH,1,Dry
48,Texas,482224,1,2013,2013,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,1,1,Yes,0,No,35,35 MPH,1,Dry
48,Texas,482225,1,2004,2004,Motorcycle - Sport,Suzuki,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,4,"Yes, Too Fast for Conditions",35,35 MPH,1,Dry
